YR,MO,DA,HHMM,Day,Day,S,Bx,By,Bz,Bt,Lat.,Long.
2003,10,30,1552,52942,57120,0,-5.9,1.7,-2.9,6.8,-25.1,163.9
2003,10,30,1553,52942,57180,0,-6.2,0.2,-2.5,6.7,-22.3,177.9
2003,10,30,1554,52942,57240,0,-5.7,0.6,-3.7,6.8,-33.2,173.9
2003,10,30,1555,52942,57300,0,-6.0,-0.1,-3.2,6.8,-28.0,180.9
2003,10,30,1556,52942,57360,0,-6.2,0.9,-3.1,7.0,-26.5,171.4
2003,10,30,1557,52942,57420,0,-6.2,0.0,-3.7,7.2,-31.1,179.5
2003,10,30,1558,52942,57480,0,-5.4,2.1,-3.2,6.6,-28.9,159.0
2003,10,30,1559,52942,57540,0,-5.2,0.2,-3.3,6.2,-32.2,177.8
2003,10,30,1600,52942,57600,0,-5.4,-0.6,-3.1,6.2,-30.2,186.2
2003,10,30,1601,52942,57660,0,-5.7,-0.5,-3.2,6.6,-29.4,184.8
2003,10,30,1602,52942,57720,0,-5.5,-0.7,-3.3,6.5,-30.7,186.8
2003,10,30,1603,52942,57780,0,-4.8,-1.8,-3.4,6.2,-33.4,201.0
2003,10,30,1604,52942,57840,0,-4.9,-1.8,-4.4,6.8,-39.7,200.3
2003,10,30,1605,52942,57900,0,-6.3,-1.1,-2.8,7.0,-24.0,190.3
2003,10,30,1606,52942,57960,0,-6.4,-2.1,-2.3,7.1,-18.7,198.2
2003,10,30,1607,52942,58020,0,-6.5,-1.9,-2.5,7.2,-20.2,196.2
2003,10,30,1608,52942,58080,0,-6.7,-1.4,-3.1,7.5,-24.2,191.3
2003,10,30,1609,52942,58140,0,-7.9,-1.4,-1.9,8.3,-13.2,190.3
2003,10,30,1610,52942,58200,0,-6.1,-1.8,-4.0,7.5,-32.3,196.6
2003,10,30,1611,52942,58260,0,-6.1,-2.4,-3.8,7.6,-29.7,201.5
2003,10,30,1612,52942,58320,0,-5.4,-2.5,-3.5,6.9,-30.8,204.4
2003,10,30,1613,52942,58380,0,-5.6,-2.9,-3.3,7.1,-27.4,207.0
2003,10,30,1614,52942,58440,0,-5.2,-1.6,-4.7,7.2,-40.5,197.5
2003,10,30,1615,52942,58500,0,-5.8,0.5,-4.0,7.0,-34.6,174.8
2003,10,30,1616,52942,58560,0,-5.2,-0.5,-5.2,7.3,-44.7,185.7
2003,10,30,1617,52942,58620,0,-5.1,-2.4,-5.2,7.7,-42.7,205.3
2003,10,30,1618,52942,58680,0,-6.1,-1.3,-3.5,7.1,-29.1,191.8
2003,10,30,1619,52942,58740,0,-8.1,-1.1,-8.7,12.0,-46.7,187.9
2003,10,30,1620,52942,58800,0,-11.1,0.7,-7.2,13.3,-32.9,176.3
2003,10,30,1621,52942,58860,0,-12.6,-3.2,-9.0,15.8,-34.8,194.3
2003,10,30,1622,52942,58920,0,-12.2,0.4,-7.0,14.1,-29.7,178.2
2003,10,30,1623,52942,58980,0,-11.5,-3.5,-6.7,13.8,-28.9,196.9
2003,10,30,1624,52942,59040,0,-12.8,-3.1,-6.2,14.5,-25.2,193.7
2003,10,30,1625,52942,59100,0,-12.8,-3.4,-6.6,14.8,-26.5,194.7
2003,10,30,1626,52942,59160,0,-13.3,-1.3,-5.3,14.4,-21.5,185.5
2003,10,30,1627,52942,59220,0,-13.3,2.2,-4.9,14.4,-19.8,170.8
2003,10,30,1628,52942,59280,0,-14.7,2.3,-5.7,15.9,-20.9,171.2
2003,10,30,1629,52942,59340,0,-15.1,-0.3,-9.5,17.8,-32.2,181.3
2003,10,30,1630,52942,59400,0,-16.1,2.2,-9.1,18.6,-29.2,172.1
2003,10,30,1631,52942,59460,0,-16.4,1.8,-9.7,19.2,-30.4,173.8
2003,10,30,1632,52942,59520,0,-15.8,1.1,-9.8,18.6,-31.8,175.9
2003,10,30,1633,52942,59580,0,-16.1,2.9,-8.9,18.7,-28.5,169.7
2003,10,30,1634,52942,59640,0,-16.4,6.2,-8.0,19.3,-24.7,159.2
2003,10,30,1635,52942,59700,0,-12.8,11.6,-8.5,19.2,-26.1,137.6
2003,10,30,1636,52942,59760,0,-13.7,12.1,-7.4,19.7,-22.0,138.5
2003,10,30,1637,52942,59820,0,-4.6,19.8,-1.3,20.3,-3.7,103.2
2003,10,30,1638,52942,59880,0,-5.0,20.8,-1.3,21.4,-3.5,103.6
2003,10,30,1639,52942,59940,0,-7.5,19.1,-2.7,20.7,-7.5,111.4
2003,10,30,1640,52942,60000,0,-9.3,17.4,-5.7,20.5,-16.1,118.2
2003,10,30,1641,52942,60060,0,-8.9,17.6,-5.2,20.4,-14.9,116.7
2003,10,30,1642,52942,60120,0,-10.7,14.7,-7.7,19.7,-23.0,126.0
2003,10,30,1643,52942,60180,0,-14.2,11.0,-11.9,21.6,-33.4,142.2
2003,10,30,1644,52942,60240,0,-7.1,21.2,-3.2,22.6,-8.3,108.5
2003,10,30,1645,52942,60300,0,1.0,23.6,4.6,24.1,11.1,87.6
2003,10,30,1646,52942,60360,0,-3.2,23.6,0.6,23.8,1.4,97.7
2003,10,30,1647,52942,60420,0,-4.8,23.4,-1.5,24.0,-3.7,101.5
2003,10,30,1648,52942,60480,0,-7.9,22.0,-2.5,23.5,-6.1,109.7
2003,10,30,1649,52942,60540,0,-17.7,-2.7,-14.0,22.8,-38.1,188.7
2003,10,30,1650,52942,60600,0,-15.7,-9.4,-14.5,23.4,-38.4,211.0
2003,10,30,1651,52942,60660,0,-16.1,-8.5,-14.5,23.3,-38.5,208.0
2003,10,30,1652,52942,60720,0,-17.1,-3.6,-14.4,22.7,-39.5,191.8
2003,10,30,1653,52942,60780,0,-17.2,0.7,-13.6,21.9,-38.3,177.6
2003,10,30,1654,52942,60840,0,-17.1,2.7,-13.1,21.7,-37.1,171.1
2003,10,30,1655,52942,60900,0,-16.8,0.5,-13.4,21.5,-38.5,178.3
2003,10,30,1656,52942,60960,0,-16.7,4.7,-13.2,21.8,-37.3,164.3
2003,10,30,1657,52942,61020,0,-17.4,5.0,-12.7,22.1,-35.0,163.9
2003,10,30,1658,52942,61080,0,-16.5,-1.4,-14.1,21.8,-40.3,185.0
2003,10,30,1659,52942,61140,0,-14.8,-7.3,-14.2,21.7,-40.8,206.3
2003,10,30,1700,52942,61200,0,-15.9,-3.2,-14.3,21.6,-41.5,191.4
2003,10,30,1701,52942,61260,0,-16.6,-0.4,-14.1,21.8,-40.4,181.5
2003,10,30,1702,52942,61320,0,-16.8,0.6,-15.0,22.5,-41.8,178.0
2003,10,30,1703,52942,61380,0,-17.4,5.8,-14.3,23.2,-37.9,161.6
2003,10,30,1704,52942,61440,0,-18.2,3.5,-14.9,23.8,-38.9,169.2
2003,10,30,1705,52942,61500,0,-19.2,-0.3,-15.9,24.9,-39.6,180.9
2003,10,30,1706,52942,61560,0,-19.1,0.4,-15.7,24.7,-39.4,178.9
2003,10,30,1707,52942,61620,0,-18.1,-5.7,-14.4,23.9,-37.2,197.3
2003,10,30,1708,52942,61680,0,-17.5,-6.3,-14.3,23.4,-37.5,199.9
2003,10,30,1709,52942,61740,0,-19.6,-8.1,-13.5,25.1,-32.4,202.3
2003,10,30,1710,52942,61800,9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9
2003,10,30,1711,52942,61860,9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9
2003,10,30,1712,52942,61920,0,-18.1,-9.2,-10.4,22.8,-27.1,206.9
2003,10,30,1713,52942,61980,0,-17.5,-9.1,-12.1,23.1,-31.5,207.5
2003,10,30,1714,52942,62040,0,-15.5,-11.2,-11.2,22.2,-30.5,215.8
2003,10,30,1715,52942,62100,0,-14.8,-12.7,-10.8,22.4,-29.0,220.7
2003,10,30,1716,52942,62160,0,-15.7,-12.4,-9.6,22.2,-25.6,218.3
2003,10,30,1717,52942,62220,0,-16.3,-9.7,-13.9,23.5,-36.3,210.7
2003,10,30,1718,52942,62280,0,-12.7,-7.9,-13.2,20.0,-41.4,211.9
2003,10,30,1719,52942,62340,0,-8.1,13.5,-8.0,17.7,-27.1,120.8
2003,10,30,1720,52942,62400,0,-0.1,17.1,1.2,17.1,4.0,90.4
2003,10,30,1721,52942,62460,0,-11.6,9.9,-5.6,16.2,-20.1,139.5
2003,10,30,1722,52942,62520,0,-18.8,7.3,-15.9,25.7,-38.3,158.8
2003,10,30,1723,52942,62580,0,-3.2,18.0,-7.2,19.7,-21.5,100.1
2003,10,30,1724,52942,62640,0,-10.0,17.0,-9.5,21.9,-25.9,120.4
2003,10,30,1725,52942,62700,0,-7.9,20.2,-9.7,23.7,-24.2,111.4
2003,10,30,1726,52942,62760,0,-8.7,20.0,-8.9,23.5,-22.2,113.6
2003,10,30,1727,52942,62820,0,-8.5,12.2,-10.0,17.9,-34.0,124.8
2003,10,30,1728,52942,62880,0,-10.8,9.6,-12.8,19.4,-41.6,138.2
2003,10,30,1729,52942,62940,0,-10.6,12.0,-13.7,21.1,-40.6,131.2
2003,10,30,1730,52942,63000,0,-11.2,12.6,-14.1,22.0,-39.8,131.5
2003,10,30,1731,52942,63060,0,-14.0,14.0,-14.7,24.7,-36.5,135.0
2003,10,30,1732,52942,63120,0,-15.1,16.9,-13.7,26.5,-31.1,131.8
2003,10,30,1733,52942,63180,0,-14.8,18.5,-13.7,27.4,-30.1,128.8
2003,10,30,1734,52942,63240,0,-14.2,20.0,-12.0,27.3,-26.0,125.4
2003,10,30,1735,52942,63300,0,-14.9,18.9,-12.1,26.9,-26.7,128.2
2003,10,30,1736,52942,63360,0,-15.8,18.8,-13.9,28.3,-29.5,130.0
2003,10,30,1737,52942,63420,0,-16.7,17.8,-15.0,28.6,-31.5,133.3
2003,10,30,1738,52942,63480,0,-18.2,16.9,-15.2,29.1,-31.4,137.1
2003,10,30,1739,52942,63540,0,-17.9,16.5,-17.4,29.9,-35.7,137.4
2003,10,30,1740,52942,63600,0,-16.2,16.0,-19.3,29.8,-40.3,135.3
2003,10,30,1741,52942,63660,0,-18.5,17.7,-16.9,30.7,-33.5,136.2
2003,10,30,1742,52942,63720,0,-18.4,19.4,-16.1,31.2,-31.1,133.3
2003,10,30,1743,52942,63780,0,-17.6,20.4,-16.6,31.7,-31.7,130.7
2003,10,30,1744,52942,63840,0,-17.7,20.6,-16.7,31.9,-31.6,130.6
2003,10,30,1745,52942,63900,0,-19.5,12.9,-22.0,32.2,-43.2,146.5
2003,10,30,1746,52942,63960,0,-19.7,9.0,-23.5,32.0,-47.4,155.6
2003,10,30,1747,52942,64020,0,-19.1,7.6,-24.2,31.8,-49.5,158.3
2003,10,30,1748,52942,64080,0,-19.5,10.9,-22.3,31.6,-45.0,150.8
2003,10,30,1749,52942,64140,0,-20.0,14.8,-19.9,31.8,-38.6,143.6
2003,10,30,1750,52942,64200,0,-20.0,15.9,-18.8,31.7,-36.4,141.5
2003,10,30,1751,52942,64260,0,-20.1,16.1,-18.6,31.8,-35.9,141.3
2003,10,30,1752,52942,64320,0,-20.3,15.7,-18.6,31.6,-35.9,142.3
2003,10,30,1753,52942,64380,0,-21.2,15.2,-18.3,31.9,-35.1,144.2
2003,10,30,1754,52942,64440,0,-21.4,16.5,-17.8,32.3,-33.5,142.4
2003,10,30,1755,52942,64500,0,-22.1,15.8,-18.2,32.7,-33.8,144.4
2003,10,30,1756,52942,64560,0,-22.2,16.1,-18.2,32.9,-33.6,144.1
2003,10,30,1757,52942,64620,0,-21.9,15.7,-19.4,33.2,-35.8,144.4
2003,10,30,1758,52942,64680,0,-22.6,13.8,-19.9,33.1,-36.9,148.6
2003,10,30,1759,52942,64740,0,-22.5,15.1,-18.7,32.9,-34.7,146.1
2003,10,30,1800,52942,64800,0,-20.7,18.4,-15.7,31.8,-29.6,138.3
2003,10,30,1801,52942,64860,0,-17.8,7.6,-22.8,29.9,-49.6,156.8
2003,10,30,1802,52942,64920,0,-19.4,14.9,-19.6,31.4,-38.7,142.5
2003,10,30,1803,52942,64980,0,-21.3,15.9,-20.1,33.3,-37.0,143.2
2003,10,30,1804,52942,65040,0,-22.2,16.5,-19.8,34.0,-35.6,143.4
2003,10,30,1805,52942,65100,0,-20.9,18.1,-18.4,33.2,-33.6,139.1
2003,10,30,1806,52942,65160,0,-20.0,18.7,-18.2,32.9,-33.7,136.9
2003,10,30,1807,52942,65220,0,-19.8,18.7,-19.4,33.5,-35.5,136.7
2003,10,30,1808,52942,65280,0,-19.4,19.2,-20.5,34.1,-36.9,135.4
2003,10,30,1809,52942,65340,0,-18.9,19.8,-20.3,34.1,-36.6,133.8
2003,10,30,1810,52942,65400,0,-20.1,19.7,-19.9,34.4,-35.4,135.6
2003,10,30,1811,52942,65460,0,-22.4,20.7,-17.3,35.0,-29.5,137.3
2003,10,30,1812,52942,65520,0,-24.7,17.8,-15.8,34.2,-27.4,144.2
2003,10,30,1813,52942,65580,0,-26.3,16.4,-16.5,35.1,-28.1,148.0
2003,10,30,1814,52942,65640,0,-27.2,16.5,-16.3,35.8,-27.0,148.7
2003,10,30,1815,52942,65700,0,-28.2,16.5,-15.9,36.3,-25.9,149.8
2003,10,30,1816,52942,65760,0,-29.3,16.3,-15.9,37.1,-25.3,150.8
2003,10,30,1817,52942,65820,0,-29.6,15.9,-16.1,37.3,-25.5,151.8
2003,10,30,1818,52942,65880,0,-31.9,16.4,-15.7,39.2,-23.6,152.8
2003,10,30,1819,52942,65940,0,-32.6,15.4,-16.4,39.6,-24.5,154.8
2003,10,30,1820,52942,66000,0,-32.1,10.7,-15.9,37.4,-25.2,161.6
2003,10,30,1821,52942,66060,0,-32.0,12.0,-18.0,38.6,-27.7,159.5
2003,10,30,1822,52942,66120,0,-31.9,11.6,-19.4,39.1,-29.8,160.0
2003,10,30,1823,52942,66180,0,-32.3,11.0,-19.5,39.3,-29.7,161.2
2003,10,30,1824,52942,66240,0,-32.5,8.3,-20.5,39.3,-31.4,165.6
2003,10,30,1825,52942,66300,0,-33.2,7.7,-20.7,39.8,-31.3,166.9
2003,10,30,1826,52942,66360,0,-33.0,7.0,-21.1,39.8,-32.0,168.1
2003,10,30,1827,52942,66420,0,-32.5,8.1,-21.9,40.0,-33.2,166.0
2003,10,30,1828,52942,66480,0,-31.8,6.5,-22.6,39.6,-34.8,168.4
2003,10,30,1829,52942,66540,0,-31.6,3.9,-23.0,39.3,-35.8,172.9
2003,10,30,1830,52942,66600,0,-31.3,2.5,-24.9,40.0,-38.4,175.3
2003,10,30,1831,52942,66660,0,-31.7,2.2,-22.7,39.1,-35.5,176.1
2003,10,30,1832,52942,66720,0,-31.4,1.1,-22.9,38.9,-36.1,178.0
2003,10,30,1833,52942,66780,0,-31.7,1.5,-23.2,39.3,-36.1,177.3
2003,10,30,1834,52942,66840,0,-32.4,-0.3,-22.8,39.6,-35.1,180.5
2003,10,30,1835,52942,66900,0,-32.5,0.4,-22.3,39.4,-34.5,179.3
2003,10,30,1836,52942,66960,0,-31.4,1.1,-23.7,39.4,-37.1,177.9
2003,10,30,1837,52942,67020,0,-30.6,1.8,-24.4,39.2,-38.5,176.5
2003,10,30,1838,52942,67080,0,-30.5,0.6,-23.8,38.7,-38.0,178.9
2003,10,30,1839,52942,67140,0,-30.1,-1.4,-23.2,38.0,-37.6,182.6
2003,10,30,1840,52942,67200,0,-31.2,-5.3,-22.2,38.7,-35.1,189.6
2003,10,30,1841,52942,67260,0,-31.7,-5.8,-22.6,39.4,-35.0,190.4
2003,10,30,1842,52942,67320,0,-32.5,-8.5,-18.6,38.4,-29.0,194.7
2003,10,30,1843,52942,67380,0,-31.8,-10.6,-17.7,37.9,-27.8,198.4
2003,10,30,1844,52942,67440,0,-31.3,-12.7,-17.8,38.2,-27.8,202.1
2003,10,30,1845,52942,67500,0,-29.4,-13.2,-22.1,39.1,-34.5,204.3
2003,10,30,1846,52942,67560,0,-29.1,-15.2,-20.1,38.5,-31.5,207.5
2003,10,30,1847,52942,67620,0,-28.2,-13.8,-22.3,38.5,-35.4,206.1
2003,10,30,1848,52942,67680,0,-26.6,-16.9,-21.6,38.2,-34.4,212.4
2003,10,30,1849,52942,67740,9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9
2003,10,30,1850,52942,67800,0,-23.7,-9.7,-24.4,35.3,-43.6,202.3
2003,10,30,1851,52942,67860,0,-23.3,-11.9,-25.8,36.8,-44.6,207.0
2003,10,30,1852,52942,67920,0,-25.0,-10.6,-24.7,36.7,-42.4,203.1
2003,10,30,1853,52942,67980,0,-25.0,-10.6,-23.3,35.8,-40.6,203.0
2003,10,30,1854,52942,68040,0,-25.3,-11.6,-23.2,36.3,-39.8,204.5
2003,10,30,1855,52942,68100,0,-25.3,-10.9,-24.3,36.7,-41.4,203.3
2003,10,30,1856,52942,68160,0,-25.2,-13.0,-23.0,36.5,-39.1,207.2
2003,10,30,1857,52942,68220,0,-24.8,-12.6,-25.1,37.4,-42.1,207.1
2003,10,30,1858,52942,68280,0,-25.1,-13.3,-26.1,38.6,-42.5,207.9
2003,10,30,1859,52942,68340,0,-26.5,-14.2,-25.2,39.2,-40.1,208.1
2003,10,30,1900,52942,68400,0,-26.1,-11.8,-27.0,39.3,-43.3,204.4
2003,10,30,1901,52942,68460,0,-27.1,-11.0,-27.2,40.0,-42.9,202.1
2003,10,30,1902,52942,68520,0,-24.1,-10.7,-30.0,40.0,-48.6,203.9
2003,10,30,1903,52942,68580,0,-23.5,-9.8,-29.4,38.9,-49.0,202.6
2003,10,30,1904,52942,68640,0,-20.3,-3.9,-32.5,38.5,-57.5,190.9
2003,10,30,1905,52942,68700,0,-18.3,-5.5,-32.3,37.6,-59.4,196.8
2003,10,30,1906,52942,68760,0,-16.8,-4.4,-32.3,36.7,-61.8,194.8
2003,10,30,1907,52942,68820,0,-19.1,-10.4,-31.3,38.1,-55.3,208.7
2003,10,30,1908,52942,68880,0,-21.0,-16.1,-30.0,40.0,-48.6,217.4
2003,10,30,1909,52942,68940,0,-20.9,-14.9,-30.3,39.7,-49.8,215.6
2003,10,30,1910,52942,69000,0,-20.8,-18.6,-27.3,39.0,-44.3,221.7
2003,10,30,1911,52942,69060,0,-19.7,-16.8,-27.0,37.4,-46.2,220.4
2003,10,30,1912,52942,69120,0,-16.4,-13.9,-31.4,38.1,-55.6,220.3
2003,10,30,1913,52942,69180,0,-19.0,-19.8,-26.8,38.4,-44.4,226.3
2003,10,30,1914,52942,69240,0,-19.8,-17.1,-28.2,38.5,-47.1,220.8
2003,10,30,1915,52942,69300,0,-19.0,-12.7,-28.8,36.8,-51.7,213.8
2003,10,30,1916,52942,69360,0,-17.3,-25.3,-20.5,36.9,-33.8,235.7
2003,10,30,1917,52942,69420,0,-17.4,-25.0,-20.6,36.8,-34.1,235.2
2003,10,30,1918,52942,69480,0,-18.3,-24.4,-20.1,36.6,-33.4,233.1
2003,10,30,1919,52942,69540,0,-20.0,-23.1,-19.9,36.4,-33.1,229.1
2003,10,30,1920,52942,69600,0,-21.7,-22.9,-17.4,36.0,-28.9,226.4
2003,10,30,1921,52942,69660,0,-21.2,-23.4,-18.2,36.4,-29.9,227.8
2003,10,30,1922,52942,69720,0,-21.1,-23.0,-19.2,36.6,-31.5,227.4
2003,10,30,1923,52942,69780,0,-20.3,-24.7,-18.9,37.1,-30.6,230.5
2003,10,30,1924,52942,69840,0,-20.8,-25.7,-18.7,37.9,-29.5,231.0
2003,10,30,1925,52942,69900,0,-20.6,-26.2,-19.1,38.4,-29.8,231.9
2003,10,30,1926,52942,69960,0,-17.4,-27.8,-20.5,38.6,-32.0,238.0
2003,10,30,1927,52942,70020,0,-18.1,-28.0,-19.4,38.6,-30.2,237.1
2003,10,30,1928,52942,70080,0,-19.3,-26.8,-19.6,38.4,-30.6,234.2
2003,10,30,1929,52942,70140,0,-22.3,-22.0,-21.5,38.0,-34.4,224.7
2003,10,30,1930,52942,70200,0,-24.5,-20.1,-21.2,38.1,-33.8,219.3
2003,10,30,1931,52942,70260,0,-23.1,-22.3,-20.6,38.1,-32.7,224.0
2003,10,30,1932,52942,70320,0,-21.2,-24.9,-17.6,37.1,-28.2,229.6
2003,10,30,1933,52942,70380,0,-20.7,-24.2,-19.3,37.3,-31.2,229.4
2003,10,30,1934,52942,70440,0,-22.8,-20.3,-19.3,36.2,-32.3,221.6
2003,10,30,1935,52942,70500,0,-21.5,-24.7,-15.9,36.4,-25.9,228.9
2003,10,30,1936,52942,70560,0,-21.8,-24.1,-16.9,36.6,-27.6,227.9
2003,10,30,1937,52942,70620,0,-22.8,-23.7,-16.0,36.6,-26.0,226.1
2003,10,30,1938,52942,70680,0,-21.4,-24.2,-16.6,36.3,-27.2,228.5
2003,10,30,1939,52942,70740,0,-20.9,-24.2,-15.5,35.6,-25.9,229.2
2003,10,30,1940,52942,70800,0,-20.6,-25.8,-14.8,36.1,-24.1,231.4
2003,10,30,1941,52942,70860,0,-19.3,-27.6,-14.6,36.7,-23.4,235.0
2003,10,30,1942,52942,70920,0,-21.9,-24.4,-15.6,36.3,-25.4,228.0
2003,10,30,1943,52942,70980,0,-19.7,-27.8,-14.8,37.1,-23.4,234.6
2003,10,30,1944,52942,71040,0,-18.4,-29.9,-14.6,38.0,-22.6,238.3
2003,10,30,1945,52942,71100,0,-16.3,-29.8,-12.6,36.2,-20.3,241.4
2003,10,30,1946,52942,71160,0,-16.2,-28.7,-11.6,35.0,-19.4,240.5
2003,10,30,1947,52942,71220,0,-17.3,-28.1,-12.1,35.1,-20.1,238.4
2003,10,30,1948,52942,71280,0,-19.9,-27.1,-13.0,36.0,-21.2,233.7
2003,10,30,1949,52942,71340,0,-17.8,-28.6,-11.7,35.7,-19.2,238.1
2003,10,30,1950,52942,71400,0,-20.0,-28.0,-13.1,36.8,-20.9,234.5
2003,10,30,1951,52942,71460,0,-21.8,-25.1,-19.0,38.2,-29.7,229.1
2003,10,30,1952,52942,71520,0,-22.8,-25.1,-19.5,39.1,-29.9,227.8
2003,10,30,1953,52942,71580,0,-22.2,-22.0,-23.3,39.0,-36.7,224.8
2003,10,30,1954,52942,71640,0,-22.3,-21.6,-22.6,38.4,-36.1,224.1
2003,10,30,1955,52942,71700,0,-21.3,-22.6,-21.5,37.7,-34.6,226.6
2003,10,30,1956,52942,71760,0,-21.5,-22.5,-21.3,37.7,-34.3,226.3
2003,10,30,1957,52942,71820,0,-23.0,-22.7,-20.2,38.2,-32.0,224.6
2003,10,30,1958,52942,71880,0,-23.7,-25.7,-13.6,37.5,-21.2,227.3
2003,10,30,1959,52942,71940,0,-26.2,-27.9,-5.6,38.7,-8.3,226.8
2003,10,30,2000,52942,72000,0,-25.9,-27.8,-7.5,38.8,-11.2,227.1
2003,10,30,2001,52942,72060,0,-23.8,-27.8,-11.8,38.5,-17.9,229.5
2003,10,30,2002,52942,72120,0,-19.9,-26.9,-18.9,38.5,-29.5,233.5
2003,10,30,2003,52942,72180,0,-19.4,-26.9,-20.0,38.7,-31.2,234.2
2003,10,30,2004,52942,72240,0,-20.1,-25.9,-21.6,39.2,-33.4,232.2
2003,10,30,2005,52942,72300,0,-14.6,-24.5,-27.4,39.6,-43.9,239.2
2003,10,30,2006,52942,72360,0,-14.5,-25.3,-27.2,39.9,-43.0,240.3
2003,10,30,2007,52942,72420,0,-13.7,-24.9,-27.6,39.6,-44.2,241.2
2003,10,30,2008,52942,72480,0,-12.9,-24.8,-27.5,39.2,-44.6,242.5
2003,10,30,2009,52942,72540,0,-12.5,-24.0,-28.3,39.1,-46.2,242.4
2003,10,30,2010,52942,72600,0,-9.6,-20.9,-30.4,38.1,-53.0,245.2
2003,10,30,2011,52942,72660,0,-8.4,-15.7,-31.8,36.5,-60.8,242.0
2003,10,30,2012,52942,72720,0,-7.2,-17.8,-31.0,36.5,-58.2,247.9
2003,10,30,2013,52942,72780,0,-6.9,-20.5,-29.9,36.9,-54.0,251.4
2003,10,30,2014,52942,72840,0,-8.4,-18.6,-30.8,37.0,-56.4,245.7
2003,10,30,2015,52942,72900,0,-10.4,-18.3,-30.7,37.2,-55.6,240.3
2003,10,30,2016,52942,72960,0,-11.3,-19.8,-29.7,37.5,-52.5,240.4
2003,10,30,2017,52942,73020,0,-10.0,-21.0,-29.4,37.5,-51.6,244.7
2003,10,30,2018,52942,73080,0,-10.5,-18.9,-30.4,37.3,-54.6,240.9
2003,10,30,2019,52942,73140,0,-13.6,-25.8,-22.5,36.8,-37.6,242.2
2003,10,30,2020,52942,73200,0,-17.1,-27.0,-19.0,37.2,-30.7,237.6
2003,10,30,2021,52942,73260,0,-21.3,-28.0,-9.1,36.3,-14.4,232.7
2003,10,30,2022,52942,73320,0,-16.9,-26.5,-15.9,35.2,-26.8,237.5
2003,10,30,2023,52942,73380,0,-14.1,-22.2,-23.3,35.2,-41.6,237.6
2003,10,30,2024,52942,73440,0,-13.0,-18.6,-27.3,35.6,-50.3,235.1
2003,10,30,2025,52942,73500,9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9
2003,10,30,2026,52942,73560,9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9
2003,10,30,2027,52942,73620,0,-12.1,-27.0,-16.2,33.7,-28.7,245.9
2003,10,30,2028,52942,73680,0,-11.5,-31.3,-12.9,35.7,-21.2,249.8
2003,10,30,2029,52942,73740,0,-9.4,-24.4,-13.3,29.4,-27.0,249.0
2003,10,30,2030,52942,73800,0,-9.0,-17.6,-12.9,23.6,-33.2,243.0
2003,10,30,2031,52942,73860,0,-8.2,-17.8,-11.4,22.7,-30.1,245.4
2003,10,30,2032,52942,73920,0,-9.1,-25.2,-13.3,29.9,-26.4,250.2
2003,10,30,2033,52942,73980,0,-10.6,-16.4,-11.7,22.8,-30.9,237.0
2003,10,30,2034,52942,74040,0,-9.5,-15.6,-15.5,23.9,-40.4,238.6
2003,10,30,2035,52942,74100,0,-5.9,-7.1,-10.7,14.1,-49.2,229.9
2003,10,30,2036,52942,74160,0,-7.8,-9.7,-17.4,21.4,-54.4,231.1
2003,10,30,2037,52942,74220,0,-10.7,-18.2,-25.4,33.0,-50.2,239.4
2003,10,30,2038,52942,74280,0,-12.7,-17.7,-26.4,34.2,-50.4,234.4
2003,10,30,2039,52942,74340,0,-12.3,-18.8,-26.2,34.5,-49.3,236.8
2003,10,30,2040,52942,74400,0,-12.6,-18.6,-27.7,35.7,-51.0,236.0
2003,10,30,2041,52942,74460,0,-13.8,-17.8,-27.1,35.2,-50.3,232.4
2003,10,30,2042,52942,74520,0,-12.2,-18.1,-26.4,34.3,-50.4,236.0
2003,10,30,2043,52942,74580,0,-10.0,-19.3,-26.6,34.4,-50.7,242.6
2003,10,30,2044,52942,74640,0,-12.6,-17.5,-27.8,35.2,-52.1,234.3
2003,10,30,2045,52942,74700,0,-13.9,-15.9,-28.1,35.1,-53.1,228.8
2003,10,30,2046,52942,74760,0,-13.6,-14.9,-28.6,35.0,-54.8,227.6
2003,10,30,2047,52942,74820,0,-14.9,-15.6,-28.1,35.5,-52.5,226.4
2003,10,30,2048,52942,74880,0,-14.8,-14.7,-27.3,34.3,-52.6,224.8
2003,10,30,2049,52942,74940,0,-15.2,-14.2,-26.5,33.7,-52.0,223.1
2003,10,30,2050,52942,75000,0,-14.3,-13.0,-28.3,34.2,-55.7,222.4
2003,10,30,2051,52942,75060,0,-15.8,-12.3,-28.0,34.5,-54.4,217.9
2003,10,30,2052,52942,75120,0,-13.6,-14.1,-28.6,34.7,-55.5,226.0
2003,10,30,2053,52942,75180,0,-13.2,-16.6,-27.6,34.8,-52.5,231.3
2003,10,30,2054,52942,75240,0,-13.3,-19.3,-25.7,34.8,-47.6,235.4
2003,10,30,2055,52942,75300,0,-14.7,-19.1,-24.3,34.3,-45.3,232.4
2003,10,30,2056,52942,75360,0,-13.4,-17.2,-26.2,34.1,-50.2,232.0
